Num,Name,Rest Num,Time (Normal),Time (Min),Day,Day (Encoding),Orders,Wait
1751,Curry Up Now,2,21:14,1274,Monday,0,2,8
1752,Panda Express,1,9:49,589,Thursday,3,2,2
1753,Taco Villa,4,12:05,725,Friday,4,5,22
1754,Canyon Vista,14,13:15,795,Saturday,5,5,30
1755,Blue Pepper,10,13:24,804,Wednesday,2,4,28
1756,Panda Express,1,10:12,612,Friday,4,0,2
1757,Bistro,13,18:35,1115,Friday,4,4,33
1758,Blue Pepper,10,17:10,1030,Saturday,5,1,12
1759,Croutons,3,13:25,805,Tuesday,1,5,21
1760,Taco Villa,4,17:31,1051,Sunday,6,2,8
1761,Blue Pepper,10,12:35,755,Wednesday,2,4,30
1762,Panda Express,1,12:30,750,Sunday,6,4,6
1763,Bistro,13,11:53,713,Saturday,5,3,27
1764,Izakaya Underbelly,11,14:51,891,Monday,0,2,18
1765,Caroline's,5,11:55,715,Tuesday,1,5,30
1766,Izakaya Underbelly,11,12:01,721,Friday,4,4,26
1767,Panda Express,1,13:33,813,Friday,4,3,5
1768,Croutons,3,12:54,774,Wednesday,2,4,25
1769,Santorini,7,20:58,1258,Saturday,5,0,8
1770,Sixty-Four North,9,13:10,790,Thursday,3,4,25
1771,Caroline's,5,10:26,626,Friday,4,1,22
1772,Blue Pepper,10,15:23,923,Tuesday,1,3,32
1773,Curry Up Now,2,14:23,863,Monday,0,2,10
1774,Bistro,13,12:34,754,Friday,4,4,27
1775,Sixty-Four North,9,14:02,842,Thursday,3,2,11
1776,Seed + Sprout,8,18:58,1138,Wednesday,2,2,29
1777,Sixty-Four North,9,14:01,841,Tuesday,1,3,19
1778,Izakaya Underbelly,11,16:21,981,Friday,4,3,21
1779,Roots,12,15:00,900,Sunday,6,1,16
1780,Lemongrass,6,16:01,961,Thursday,3,1,22
1781,Burger King,0,16:20,980,Sunday,6,1,1
1782,Seed + Sprout,8,18:33,1113,Monday,0,3,26
1783,Caroline's,5,8:29,509,Sunday,6,0,16
1784,Croutons,3,10:00,600,Wednesday,2,0,9
1785,Bistro,13,15:12,912,Sunday,6,2,23
1786,Caroline's,5,14:05,845,Monday,0,3,13
1787,Bistro,13,11:49,709,Thursday,3,1,20
1788,Santorini,7,19:42,1182,Tuesday,1,2,13
1789,Canyon Vista,14,13:16,796,Friday,4,1,14
1790,Croutons,3,13:39,819,Wednesday,2,2,15
1791,Panda Express,1,15:21,921,Wednesday,2,2,5
1792,Croutons,3,13:32,812,Saturday,5,2,18
1793,Seed + Sprout,8,12:11,731,Saturday,5,5,34
1794,Canyon Vista,14,19:47,1187,Wednesday,2,1,3
1795,Canyon Vista,14,20:19,1219,Wednesday,2,2,17
1796,Burger King,0,7:47,467,Tuesday,1,2,6
1797,Seed + Sprout,8,12:27,747,Thursday,3,5,34
1798,Panda Express,1,13:25,805,Friday,4,4,5
1799,Santorini,7,15:12,912,Sunday,6,1,13
1800,Blue Pepper,10,10:51,651,Sunday,6,3,21
1801,Taco Villa,4,9:29,569,Tuesday,1,2,12
1802,Burger King,0,9:50,590,Wednesday,2,0,7
1803,Sixty-Four North,9,14:53,893,Friday,4,1,14
1804,Burger King,0,8:15,495,Saturday,5,0,4
1805,Bistro,13,12:14,734,Tuesday,1,4,30
1806,Roots,12,16:48,1008,Friday,4,2,24
1807,Sixty-Four North,9,12:11,731,Tuesday,1,4,23
1808,Bistro,13,18:33,1113,Thursday,3,2,28
1809,Bistro,13,12:37,757,Tuesday,1,6,32
1810,Seed + Sprout,8,11:44,704,Thursday,3,4,31
1811,Canyon Vista,14,7:14,434,Thursday,3,3,24
1812,Taco Villa,4,8:05,485,Wednesday,2,1,7
1813,Roots,12,20:13,1213,Thursday,3,0,24
1814,Canyon Vista,14,12:04,724,Saturday,5,4,27
1815,Roots,12,15:14,914,Friday,4,2,23
1816,Santorini,7,19:33,1173,Saturday,5,2,11
1817,Santorini,7,17:01,1021,Tuesday,1,1,18
1818,Croutons,3,12:52,772,Thursday,3,3,26
1819,Roots,12,19:07,1147,Monday,0,4,30
1820,Panda Express,1,15:26,926,Tuesday,1,2,5
1821,Roots,12,18:33,1113,Thursday,3,3,26
1822,Taco Villa,4,12:35,755,Thursday,3,3,12
1823,Blue Pepper,10,15:21,921,Sunday,6,3,26
1824,Bistro,13,18:43,1123,Thursday,3,3,30
1825,Sixty-Four North,9,12:05,725,Tuesday,1,5,28
1826,Taco Villa,4,14:21,861,Thursday,3,2,13
1827,Taco Villa,4,11:54,714,Wednesday,2,5,27
1828,Lemongrass,6,18:25,1105,Monday,0,1,28
1829,Blue Pepper,10,14:31,871,Saturday,5,0,10
1830,Caroline's,5,8:27,507,Tuesday,1,1,11
1831,Blue Pepper,10,18:07,1087,Monday,0,2,24
1832,Sixty-Four North,9,13:16,796,Monday,0,3,23
1833,Roots,12,9:37,577,Sunday,6,1,17
1834,Taco Villa,4,9:31,571,Thursday,3,0,4
1835,Bistro,13,11:46,706,Wednesday,2,4,30
1836,Seed + Sprout,8,13:35,815,Saturday,5,2,19
1837,Santorini,7,18:19,1099,Friday,4,2,18
1838,Santorini,7,9:36,576,Tuesday,1,1,12
1839,Lemongrass,6,10:40,640,Wednesday,2,1,33
1840,Blue Pepper,10,16:10,970,Wednesday,2,3,24
1841,Panda Express,1,14:57,897,Tuesday,1,0,2
1842,Sixty-Four North,9,12:12,732,Friday,4,4,19
1843,Taco Villa,4,13:06,786,Sunday,6,4,16
1844,Panda Express,1,14:57,897,Sunday,6,2,4
1845,Canyon Vista,14,20:08,1208,Thursday,3,3,24
1846,Sixty-Four North,9,14:05,845,Monday,0,2,17
1847,Taco Villa,4,10:49,649,Wednesday,2,3,11
1848,Croutons,3,10:58,658,Thursday,3,1,15
1849,Croutons,3,14:13,853,Sunday,6,3,18
1850,Burger King,0,19:05,1145,Sunday,6,2,6
1851,Seed + Sprout,8,12:24,744,Saturday,5,4,29
1852,Croutons,3,10:29,629,Friday,4,3,22
1853,Blue Pepper,10,11:17,677,Tuesday,1,1,21
1854,Blue Pepper,10,18:04,1084,Tuesday,1,2,23
1855,Roots,12,11:21,681,Monday,0,2,24
1856,Blue Pepper,10,19:52,1192,Wednesday,2,0,11
1857,Burger King,0,22:55,1375,Saturday,5,3,10
1858,Burger King,0,22:38,1358,Tuesday,1,0,3
1859,Sixty-Four North,9,12:20,740,Tuesday,1,3,20
1860,Panda Express,1,10:36,636,Thursday,3,1,2
1861,Taco Villa,4,15:43,943,Monday,0,1,6
1862,Caroline's,5,13:26,806,Sunday,6,4,22
1863,Taco Villa,4,16:53,1013,Wednesday,2,0,2
1864,Blue Pepper,10,16:57,1017,Sunday,6,3,27
1865,Lemongrass,6,14:06,846,Tuesday,1,4,27
1866,Croutons,3,12:03,723,Wednesday,2,3,24
1867,Lemongrass,6,17:24,1044,Sunday,6,1,17
1868,Seed + Sprout,8,14:14,854,Monday,0,3,28
1869,Canyon Vista,14,10:17,617,Monday,0,1,11
1870,Blue Pepper,10,12:09,729,Sunday,6,5,34
1871,Taco Villa,4,8:11,491,Friday,4,0,11
1872,Santorini,7,20:26,1226,Wednesday,2,3,16
1873,Panda Express,1,13:35,815,Sunday,6,2,2
1874,Caroline's,5,9:15,555,Sunday,6,0,15
1875,Roots,12,18:24,1104,Saturday,5,1,16
1876,Roots,12,20:35,1235,Sunday,6,2,20
1877,Lemongrass,6,19:15,1155,Friday,4,4,38
1878,Taco Villa,4,16:31,991,Tuesday,1,2,11
1879,Santorini,7,17:36,1056,Friday,4,1,9
1880,Sixty-Four North,9,11:02,662,Sunday,6,2,13
1881,Croutons,3,11:10,670,Tuesday,1,3,18
1882,Caroline's,5,13:04,784,Monday,0,4,28
1883,Sixty-Four North,9,12:48,768,Friday,4,5,19
1884,Panda Express,1,16:44,1004,Wednesday,2,2,5
1885,Izakaya Underbelly,11,18:03,1083,Sunday,6,3,22
1886,Croutons,3,12:22,742,Tuesday,1,4,21
1887,Roots,12,17:28,1048,Saturday,5,2,19
1888,Sixty-Four North,9,12:06,726,Saturday,5,4,18
1889,Curry Up Now,2,15:28,928,Monday,0,2,7
1890,Panda Express,1,13:56,836,Tuesday,1,2,5
1891,Caroline's,5,11:21,681,Saturday,5,1,13
1892,Caroline's,5,8:40,520,Friday,4,0,13
1893,Seed + Sprout,8,10:52,652,Monday,0,0,17
1894,Bistro,13,18:46,1126,Sunday,6,3,27
1895,Curry Up Now,2,16:13,973,Monday,0,3,11
1896,Blue Pepper,10,11:38,698,Tuesday,1,3,26
1897,Taco Villa,4,11:43,703,Tuesday,1,5,21
1898,Lemongrass,6,11:32,692,Friday,4,3,31
1899,Izakaya Underbelly,11,11:52,712,Thursday,3,4,28
1900,Curry Up Now,2,13:36,816,Sunday,6,1,5
1901,Bistro,13,17:03,1023,Wednesday,2,3,34
1902,Lemongrass,6,9:43,583,Tuesday,1,0,23
1903,Caroline's,5,14:06,846,Saturday,5,2,17
1904,Roots,12,11:05,665,Monday,0,4,32
1905,Sixty-Four North,9,12:20,740,Friday,4,3,25
1906,Lemongrass,6,12:16,736,Sunday,6,6,31
1907,Seed + Sprout,8,15:52,952,Monday,0,1,24
1908,Croutons,3,14:43,883,Monday,0,2,19
1909,Izakaya Underbelly,11,18:21,1101,Wednesday,2,3,22
1910,Seed + Sprout,8,14:05,845,Friday,4,2,12
1911,Curry Up Now,2,16:35,995,Wednesday,2,2,10
1912,Taco Villa,4,9:17,557,Wednesday,2,1,9
1913,Seed + Sprout,8,17:20,1040,Thursday,3,1,15
1914,Seed + Sprout,8,15:45,945,Monday,0,2,15
1915,Canyon Vista,14,19:39,1179,Thursday,3,2,19
1916,Panda Express,1,15:32,932,Thursday,3,4,6
1917,Santorini,7,11:15,675,Thursday,3,1,18
1918,Panda Express,1,16:57,1017,Monday,0,3,5
1919,Croutons,3,11:31,691,Wednesday,2,4,32
1920,Croutons,3,10:08,608,Sunday,6,1,15
1921,Blue Pepper,10,18:00,1080,Friday,4,1,13
1922,Caroline's,5,9:18,558,Monday,0,3,23
1923,Panda Express,1,15:05,905,Saturday,5,1,4
1924,Blue Pepper,10,15:47,947,Monday,0,4,27
1925,Burger King,0,20:47,1247,Friday,4,1,5
1926,Burger King,0,17:48,1068,Sunday,6,2,6
1927,Lemongrass,6,10:05,605,Tuesday,1,2,18
1928,Canyon Vista,14,15:28,928,Monday,0,2,23
1929,Taco Villa,4,17:49,1069,Tuesday,1,1,7
1930,Blue Pepper,10,17:38,1058,Saturday,5,2,20
1931,Seed + Sprout,8,14:39,879,Tuesday,1,4,28
1932,Bistro,13,18:19,1099,Saturday,5,2,18
1933,Curry Up Now,2,18:37,1117,Sunday,6,4,11
1934,Taco Villa,4,15:52,952,Wednesday,2,2,9
1935,Sixty-Four North,9,13:45,825,Saturday,5,1,13
1936,Croutons,3,12:29,749,Wednesday,2,5,27
1937,Burger King,0,11:14,674,Monday,0,3,11
1938,Lemongrass,6,15:06,906,Friday,4,3,24
1939,Santorini,7,21:38,1298,Wednesday,2,3,15
1940,Lemongrass,6,12:46,766,Tuesday,1,2,24
1941,Canyon Vista,14,16:26,986,Sunday,6,0,3
1942,Panda Express,1,13:05,785,Tuesday,1,3,5
1943,Lemongrass,6,14:53,893,Sunday,6,0,11
1944,Panda Express,1,13:36,816,Saturday,5,3,4
1945,Santorini,7,14:20,860,Wednesday,2,0,7
1946,Roots,12,20:35,1235,Wednesday,2,1,21
1947,Croutons,3,12:51,771,Thursday,3,3,18
1948,Curry Up Now,2,12:39,759,Saturday,5,4,10
1949,Croutons,3,10:31,631,Tuesday,1,2,14
1950,Santorini,7,19:36,1176,Friday,4,3,19
1951,Burger King,0,17:56,1076,Monday,0,0,5
1952,Taco Villa,4,13:55,835,Wednesday,2,0,3
1953,Curry Up Now,2,19:47,1187,Saturday,5,2,7
1954,Santorini,7,9:43,583,Sunday,6,1,11
1955,Roots,12,18:49,1129,Sunday,6,3,21
1956,Lemongrass,6,19:18,1158,Tuesday,1,3,35
1957,Izakaya Underbelly,11,15:39,939,Saturday,5,2,20
1958,Canyon Vista,14,10:26,626,Tuesday,1,1,5
1959,Santorini,7,8:20,500,Sunday,6,0,8
1960,Caroline's,5,9:44,584,Friday,4,4,24
1961,Bistro,13,13:23,803,Friday,4,3,28
1962,Izakaya Underbelly,11,18:06,1086,Thursday,3,2,22
1963,Curry Up Now,2,12:23,743,Saturday,5,5,14
1964,Burger King,0,11:18,678,Sunday,6,1,6
1965,Bistro,13,12:07,727,Monday,0,5,35
1966,Izakaya Underbelly,11,13:35,815,Saturday,5,2,20
1967,Izakaya Underbelly,11,20:15,1215,Sunday,6,1,14
1968,Bistro,13,14:23,863,Sunday,6,4,26
1969,Caroline's,5,9:02,542,Wednesday,2,4,18
1970,Blue Pepper,10,18:17,1097,Sunday,6,2,13
1971,Sixty-Four North,9,12:26,746,Wednesday,2,4,26
1972,Roots,12,10:36,636,Wednesday,2,1,19
1973,Caroline's,5,13:15,795,Sunday,6,6,22
1974,Caroline's,5,10:46,646,Monday,0,1,15
1975,Seed + Sprout,8,8:06,486,Friday,4,0,12
1976,Blue Pepper,10,15:02,902,Friday,4,0,11
1977,Caroline's,5,11:22,682,Thursday,3,1,19
1978,Canyon Vista,14,15:41,941,Sunday,6,2,12
1979,Roots,12,19:08,1148,Sunday,6,2,19
1980,Caroline's,5,12:04,724,Thursday,3,3,22
1981,Lemongrass,6,13:02,782,Tuesday,1,4,35
1982,Panda Express,1,11:12,672,Tuesday,1,1,2
1983,Curry Up Now,2,20:03,1203,Saturday,5,1,6
1984,Lemongrass,6,12:59,779,Sunday,6,4,34
1985,Santorini,7,16:05,965,Sunday,6,4,22
1986,Curry Up Now,2,13:34,814,Monday,0,3,10
1987,Blue Pepper,10,17:29,1049,Friday,4,1,18
1988,Blue Pepper,10,18:39,1119,Tuesday,1,2,23
1989,Canyon Vista,14,7:52,472,Wednesday,2,2,14
1990,Panda Express,1,16:21,981,Friday,4,3,5
1991,Sixty-Four North,9,13:57,837,Thursday,3,3,17
1992,Bistro,13,15:51,951,Saturday,5,3,22
1993,Croutons,3,10:55,655,Sunday,6,2,7
1994,Panda Express,1,13:10,790,Tuesday,1,4,6
1995,Sixty-Four North,9,12:57,777,Monday,0,5,24
1996,Taco Villa,4,12:18,738,Sunday,6,4,17
1997,Lemongrass,6,19:15,1155,Monday,0,2,34
1998,Blue Pepper,10,19:14,1154,Friday,4,2,22
1999,Roots,12,15:33,933,Tuesday,1,3,26
2000,Bistro,13,14:12,852,Tuesday,1,2,24
2001,Sixty-Four North,9,11:37,697,Saturday,5,4,20
2002,Roots,12,16:38,998,Friday,4,2,26
2003,Panda Express,1,13:09,789,Tuesday,1,4,8
2004,Burger King,0,16:16,976,Tuesday,1,3,9
2005,Taco Villa,4,15:39,939,Thursday,3,2,11
2006,Bistro,13,14:46,886,Sunday,6,2,23
2007,Burger King,0,15:42,942,Tuesday,1,4,17
2008,Caroline's,5,8:34,514,Monday,0,2,15
2009,Croutons,3,12:36,756,Sunday,6,4,25
2010,Lemongrass,6,17:54,1074,Sunday,6,4,21
2011,Croutons,3,13:46,826,Saturday,5,2,14
2012,Croutons,3,12:20,740,Thursday,3,4,23
2013,Sixty-Four North,9,11:32,692,Wednesday,2,3,21
2014,Burger King,0,10:36,636,Saturday,5,3,9
2015,Lemongrass,6,13:49,829,Tuesday,1,2,36
2016,Santorini,7,7:22,442,Monday,0,4,21
2017,Caroline's,5,9:07,547,Sunday,6,1,14
2018,Curry Up Now,2,16:31,991,Wednesday,2,2,9
2019,Bistro,13,17:54,1074,Tuesday,1,4,29
2020,Santorini,7,9:03,543,Friday,4,0,10
2021,Caroline's,5,13:47,827,Wednesday,2,1,7
2022,Canyon Vista,14,20:11,1211,Friday,4,0,7
2023,Izakaya Underbelly,11,11:48,708,Sunday,6,7,31
2024,Santorini,7,19:17,1157,Saturday,5,3,13
2025,Canyon Vista,14,20:27,1227,Thursday,3,1,18
2026,Taco Villa,4,15:35,935,Thursday,3,2,10
2027,Santorini,7,13:06,786,Sunday,6,3,17
2028,Burger King,0,15:52,952,Monday,0,2,7
2029,Blue Pepper,10,18:10,1090,Sunday,6,1,12
2030,Seed + Sprout,8,17:45,1065,Wednesday,2,1,17
2031,Seed + Sprout,8,18:53,1133,Tuesday,1,2,22
2032,Burger King,0,13:32,812,Wednesday,2,1,6
2033,Blue Pepper,10,11:20,680,Friday,4,0,7
2034,Burger King,0,23:08,1388,Sunday,6,2,7
2035,Izakaya Underbelly,11,14:12,852,Thursday,3,1,21
2036,Burger King,0,16:41,1001,Saturday,5,1,5
2037,Bistro,13,15:10,910,Saturday,5,2,19
2038,Roots,12,10:11,611,Thursday,3,1,20
2039,Roots,12,12:16,736,Wednesday,2,4,25
2040,Croutons,3,14:40,880,Monday,0,2,14
2041,Izakaya Underbelly,11,16:56,1016,Sunday,6,1,17
2042,Santorini,7,13:27,807,Friday,4,4,25
2043,Canyon Vista,14,17:13,1033,Wednesday,2,1,10
2044,Sixty-Four North,9,12:15,735,Friday,4,5,25
2045,Seed + Sprout,8,16:13,973,Sunday,6,2,21
2046,Seed + Sprout,8,13:17,797,Tuesday,1,2,20
2047,Bistro,13,17:02,1022,Saturday,5,1,20
2048,Burger King,0,17:40,1060,Tuesday,1,2,9
2049,Roots,12,15:33,933,Sunday,6,2,20
2050,Panda Express,1,12:45,765,Wednesday,2,4,7
2051,Blue Pepper,10,10:16,616,Friday,4,1,17
2052,Canyon Vista,14,13:46,826,Saturday,5,1,11
2053,Santorini,7,13:08,788,Monday,0,6,34
2054,Panda Express,1,16:14,974,Saturday,5,2,4
2055,Panda Express,1,13:25,805,Tuesday,1,4,6
2056,Bistro,13,14:14,854,Saturday,5,3,19
2057,Bistro,13,12:51,771,Monday,0,4,33
2058,Seed + Sprout,8,13:58,838,Sunday,6,0,7
2059,Taco Villa,4,15:56,956,Tuesday,1,0,5
2060,Taco Villa,4,11:08,668,Tuesday,1,1,9
2061,Caroline's,5,8:31,511,Tuesday,1,1,27
2062,Curry Up Now,2,16:03,963,Thursday,3,2,8
2063,Sixty-Four North,9,13:29,809,Tuesday,1,5,28
2064,Canyon Vista,14,8:42,522,Sunday,6,0,5
2065,Panda Express,1,15:42,942,Friday,4,2,3
2066,Burger King,0,17:09,1029,Thursday,3,4,13
2067,Blue Pepper,10,18:20,1100,Thursday,3,1,17
2068,Sixty-Four North,9,14:25,865,Tuesday,1,0,19
2069,Caroline's,5,10:51,651,Saturday,5,4,20
2070,Blue Pepper,10,18:01,1081,Saturday,5,4,31
2071,Curry Up Now,2,21:20,1280,Monday,0,4,13
2072,Croutons,3,13:28,808,Tuesday,1,4,27
2073,Burger King,0,17:11,1031,Saturday,5,2,6
2074,Blue Pepper,10,14:27,867,Tuesday,1,2,21
2075,Santorini,7,12:08,728,Tuesday,1,7,33
2076,Izakaya Underbelly,11,17:47,1067,Tuesday,1,3,24
2077,Canyon Vista,14,14:24,864,Saturday,5,2,17
2078,Seed + Sprout,8,12:02,722,Friday,4,4,24
2079,Sixty-Four North,9,14:26,866,Wednesday,2,2,15
2080,Caroline's,5,8:21,501,Wednesday,2,0,18
2081,Caroline's,5,13:37,817,Friday,4,2,21
2082,Canyon Vista,14,15:07,907,Saturday,5,2,14
2083,Canyon Vista,14,7:49,469,Tuesday,1,2,9
2084,Curry Up Now,2,20:20,1220,Wednesday,2,0,4
2085,Izakaya Underbelly,11,15:13,913,Monday,0,4,26
2086,Santorini,7,9:20,560,Saturday,5,2,16
2087,Burger King,0,7:05,425,Friday,4,3,7
2088,Sixty-Four North,9,14:12,852,Friday,4,3,18
2089,Croutons,3,12:58,778,Monday,0,2,20
2090,Caroline's,5,11:13,673,Saturday,5,3,19
2091,Bistro,13,12:51,771,Wednesday,2,6,39
2092,Santorini,7,13:00,780,Monday,0,3,19
2093,Taco Villa,4,15:45,945,Friday,4,1,10
2094,Seed + Sprout,8,10:23,623,Monday,0,0,10
2095,Caroline's,5,8:33,513,Sunday,6,0,18
2096,Santorini,7,9:36,576,Friday,4,0,7
2097,Burger King,0,16:51,1011,Thursday,3,1,4
2098,Izakaya Underbelly,11,14:51,891,Monday,0,2,23
2099,Roots,12,15:42,942,Wednesday,2,2,23
2100,Roots,12,10:45,645,Thursday,3,2,24
2101,Sixty-Four North,9,12:41,761,Saturday,5,5,21
2102,Curry Up Now,2,21:43,1303,Thursday,3,1,7
2103,Blue Pepper,10,11:30,690,Monday,0,1,15
2104,Lemongrass,6,18:45,1125,Thursday,3,3,28
2105,Roots,12,16:26,986,Sunday,6,3,19
2106,Izakaya Underbelly,11,11:09,669,Tuesday,1,2,22
2107,Burger King,0,20:39,1239,Sunday,6,0,2
2108,Bistro,13,16:54,1014,Saturday,5,3,22
2109,Izakaya Underbelly,11,17:10,1030,Sunday,6,2,15
2110,Taco Villa,4,11:20,680,Sunday,6,2,10
2111,Taco Villa,4,15:50,950,Tuesday,1,2,15
2112,Blue Pepper,10,12:41,761,Friday,4,4,31
2113,Izakaya Underbelly,11,17:51,1071,Monday,0,3,19
2114,Santorini,7,21:01,1261,Tuesday,1,2,14
2115,Lemongrass,6,16:58,1018,Monday,0,2,22
2116,Santorini,7,17:32,1052,Saturday,5,3,16
2117,Croutons,3,11:52,712,Sunday,6,4,18
2118,Roots,12,13:53,833,Friday,4,3,27
2119,Panda Express,1,10:06,606,Tuesday,1,2,3
2120,Croutons,3,11:24,684,Saturday,5,1,15
2121,Izakaya Underbelly,11,19:11,1151,Tuesday,1,3,30
2122,Lemongrass,6,15:24,924,Monday,0,1,24
2123,Blue Pepper,10,15:59,959,Wednesday,2,4,31
2124,Sixty-Four North,9,11:27,687,Monday,0,2,16
2125,Canyon Vista,14,8:10,490,Thursday,3,1,8
2126,Burger King,0,7:22,442,Wednesday,2,2,6
2127,Bistro,13,13:51,831,Monday,0,1,14
2128,Croutons,3,13:37,817,Sunday,6,2,11
2129,Burger King,0,21:23,1283,Sunday,6,1,4
2130,Taco Villa,4,19:21,1161,Thursday,3,3,14
2131,Seed + Sprout,8,18:05,1085,Friday,4,3,22
2132,Burger King,0,14:53,893,Saturday,5,2,7
2133,Seed + Sprout,8,13:56,836,Sunday,6,3,29
2134,Croutons,3,11:56,716,Tuesday,1,6,28
2135,Blue Pepper,10,15:44,944,Friday,4,4,28
2136,Sixty-Four North,9,12:54,774,Saturday,5,5,18
2137,Sixty-Four North,9,14:58,898,Saturday,5,2,13
2138,Panda Express,1,15:13,913,Thursday,3,3,4
2139,Santorini,7,15:22,922,Saturday,5,2,18
2140,Blue Pepper,10,16:56,1016,Monday,0,3,30
2141,Seed + Sprout,8,15:30,930,Friday,4,2,19
2142,Curry Up Now,2,19:44,1184,Tuesday,1,2,8
2143,Lemongrass,6,14:31,871,Saturday,5,2,15
2144,Croutons,3,14:06,846,Tuesday,1,2,20
2145,Curry Up Now,2,10:00,600,Saturday,5,1,4
2146,Seed + Sprout,8,12:07,727,Saturday,5,5,35
2147,Curry Up Now,2,20:07,1207,Tuesday,1,1,6
2148,Curry Up Now,2,17:32,1052,Tuesday,1,2,10
2149,Croutons,3,14:15,855,Tuesday,1,2,14
2150,Burger King,0,13:50,830,Thursday,3,2,11
2151,Curry Up Now,2,10:13,613,Tuesday,1,0,6
2152,Burger King,0,11:02,662,Sunday,6,3,8
2153,Taco Villa,4,12:19,739,Wednesday,2,2,10
2154,Seed + Sprout,8,13:13,793,Wednesday,2,4,33
2155,Santorini,7,13:30,810,Saturday,5,4,23
2156,Lemongrass,6,19:39,1179,Sunday,6,3,24
2157,Caroline's,5,12:22,742,Thursday,3,5,16
2158,Curry Up Now,2,18:31,1111,Wednesday,2,3,11
2159,Taco Villa,4,8:41,521,Monday,0,1,12
2160,Izakaya Underbelly,11,12:02,722,Tuesday,1,5,27
2161,Bistro,13,18:58,1138,Sunday,6,4,28
2162,Taco Villa,4,12:58,778,Monday,0,4,17
2163,Sixty-Four North,9,11:55,715,Sunday,6,5,18
2164,Curry Up Now,2,10:08,608,Wednesday,2,2,10
2165,Izakaya Underbelly,11,20:58,1258,Tuesday,1,4,29
2166,Seed + Sprout,8,8:36,516,Thursday,3,3,24
2167,Croutons,3,10:47,647,Thursday,3,2,20
2168,Panda Express,1,11:26,686,Friday,4,2,3
2169,Izakaya Underbelly,11,16:38,998,Monday,0,3,30
2170,Canyon Vista,14,19:15,1155,Monday,0,3,23
2171,Canyon Vista,14,12:22,742,Friday,4,5,29
2172,Blue Pepper,10,16:29,989,Monday,0,2,20
2173,Croutons,3,10:29,629,Friday,4,2,22
2174,Taco Villa,4,9:31,571,Thursday,3,2,12
2175,Croutons,3,12:36,756,Sunday,6,3,23
2176,Izakaya Underbelly,11,20:49,1249,Monday,0,4,27
2177,Croutons,3,12:14,734,Friday,4,5,23
2178,Panda Express,1,10:02,602,Tuesday,1,1,2
2179,Panda Express,1,12:51,771,Monday,0,2,3
2180,Croutons,3,14:18,858,Tuesday,1,0,13
2181,Curry Up Now,2,18:50,1130,Wednesday,2,3,9
2182,Croutons,3,14:29,869,Friday,4,2,24
2183,Santorini,7,19:34,1174,Tuesday,1,3,20
2184,Seed + Sprout,8,9:57,597,Saturday,5,2,17
2185,Bistro,13,13:21,801,Thursday,3,1,25
2186,Sixty-Four North,9,13:29,809,Friday,4,4,26
2187,Seed + Sprout,8,8:00,480,Saturday,5,2,16
2188,Canyon Vista,14,18:15,1095,Sunday,6,1,15
2189,Lemongrass,6,18:28,1108,Tuesday,1,0,29
2190,Izakaya Underbelly,11,20:23,1223,Friday,4,0,15
2191,Roots,12,13:31,811,Thursday,3,2,26
2192,Bistro,13,13:19,799,Sunday,6,4,24
2193,Burger King,0,9:08,548,Monday,0,2,9
2194,Canyon Vista,14,9:39,579,Tuesday,1,0,14
2195,Blue Pepper,10,15:00,900,Friday,4,1,24
2196,Caroline's,5,10:23,623,Saturday,5,2,13
2197,Sixty-Four North,9,14:38,878,Wednesday,2,0,18
2198,Sixty-Four North,9,14:45,885,Thursday,3,1,20
2199,Blue Pepper,10,19:26,1166,Friday,4,2,16
2200,Lemongrass,6,12:18,738,Monday,0,4,36
2201,Bistro,13,14:23,863,Friday,4,4,35
2202,Bistro,13,12:05,725,Saturday,5,5,27
2203,Canyon Vista,14,14:41,881,Monday,0,3,22
2204,Seed + Sprout,8,15:35,935,Thursday,3,1,12
2205,Caroline's,5,11:07,667,Sunday,6,1,13
2206,Burger King,0,13:18,798,Saturday,5,5,12
2207,Croutons,3,13:46,826,Sunday,6,1,12
2208,Roots,12,9:59,599,Wednesday,2,2,22
2209,Taco Villa,4,11:38,698,Friday,4,4,23
2210,Burger King,0,14:42,882,Sunday,6,1,4
2211,Izakaya Underbelly,11,13:04,784,Wednesday,2,5,26
2212,Panda Express,1,13:01,781,Saturday,5,4,4
2213,Seed + Sprout,8,14:06,846,Thursday,3,1,21
2214,Santorini,7,7:47,467,Sunday,6,2,11
2215,Santorini,7,16:28,988,Wednesday,2,2,19
2216,Roots,12,20:09,1209,Monday,0,1,25
2217,Izakaya Underbelly,11,11:49,709,Sunday,6,3,20
2218,Taco Villa,4,14:53,893,Saturday,5,4,13
2219,Taco Villa,4,16:57,1017,Wednesday,2,2,4
2220,Blue Pepper,10,12:59,779,Friday,4,5,34
2221,Seed + Sprout,8,13:25,805,Sunday,6,3,27
2222,Blue Pepper,10,18:55,1135,Thursday,3,4,30
2223,Taco Villa,4,19:40,1180,Sunday,6,2,11
2224,Bistro,13,15:00,900,Saturday,5,1,16
2225,Caroline's,5,10:24,624,Monday,0,2,13
2226,Panda Express,1,13:12,792,Sunday,6,4,6
2227,Bistro,13,14:28,868,Friday,4,2,30
2228,Canyon Vista,14,10:22,622,Saturday,5,2,14
2229,Izakaya Underbelly,11,13:47,827,Saturday,5,2,18
